target_concept_id,target_concept_name,comparator_concept_id,comparator_concept_name,outcome_concept_id,outcome_concept_name,target_subject_count,comparator_subject_count,target_outcome_count,comparator_outcome_count,median_prior_observation_days,total_outcome_count,feasible,feasibility_reason
1127078,Acetaminophen 160 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,1048,115,6,0,1092,6,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,115,296,1,2,8099,3,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,4027663,Peptic ulcer,112,2383,0,0,4861,0,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127078,Acetaminophen 160 MG Oral Tablet,260139,Acute bronchitis,111,1119,1,8,1140,9,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,111,414,1,3,4501,4,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,28060,Streptococcal sore throat,1198,111,2,0,1140,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",378001,Concussion with no loss of consciousness,2239,110,2,0,4801,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,4112343,Acute viral pharyngitis,108,155,0,1,11855,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",81151,Sprain of ankle,107,1960,0,2,1806,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",372328,Otitis media,805,106,2,0,4299,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213306,"hepatitis B vaccine, adult dosage",260139,Acute bronchitis,105,454,1,0,8099,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,836,104,10,1,2349,11,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",81151,Sprain of ankle,1945,104,2,0,4514,2,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",28060,Streptococcal sore throat,103,1823,0,5,1806,5,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,4112343,Acute viral pharyngitis,100,669,1,0,2343,1,FALSE,"Failed engineering threshold(s): minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,98,394,1,2,11396,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4027663,Peptic ulcer,2404,96,0,0,4862,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,28060,Streptococcal sore throat,1609,95,6,0,905.5,6,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,28060,Streptococcal sore throat,95,1710,0,1,4442,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,203,94,2,1,14340,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",28060,Streptococcal sore throat,92,1773,0,5,1806,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,260139,Acute bronchitis,91,768,1,4,3709,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4112343,Acute viral pharyngitis,652,91,3,0,3249,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,458,91,1,0,6804,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19133873,Penicillin V Potassium 250 MG Oral Tablet,4112343,Acute viral pharyngitis,87,670,1,0,2282,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",372328,Otitis media,85,837,0,11,1806,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",372328,Otitis media,85,457,0,1,8162,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,260139,Acute bronchitis,1119,84,8,0,1118,8,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,623,84,3,0,1921,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,160,84,1,0,11361.5,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,82,430,1,3,4406.5,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,1039,81,10,1,2911.5,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,260139,Acute bronchitis,1491,81,4,0,843.5,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",257012,Chronic sinusitis,2025,81,0,1,11865,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",4294548,Acute bacterial sinusitis,2062,80,1,0,11868.5,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",260139,Acute bronchitis,79,1629,0,7,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,670,79,0,0,2281,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,773,76,4,1,3652,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,120,76,1,0,14255,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,76,77,0,1,8099,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4112343,Acute viral pharyngitis,1048,75,6,0,1067,6,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",378001,Concussion with no loss of consciousness,1986,75,2,0,11837,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",80180,Osteoarthritis,75,1560,1,0,8113,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",4283893,Sinusitis,2030,75,0,0,11837,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,72,273,1,3,2912,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19059056,Aspirin 81 MG Oral Tablet,260139,Acute bronchitis,70,1494,1,4,840,5,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,1119,69,8,0,1097,8,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",28060,Streptococcal sore throat,1726,69,1,0,4440,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",260139,Acute bronchitis,1494,68,4,0,840,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,4112343,Acute viral pharyngitis,67,435,0,3,4281,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4112343,Acute viral pharyngitis,1407,66,10,0,810,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,1262,65,9,0,780,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",4027663,Peptic ulcer,2061,65,0,0,11648,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,61,83,0,1,8099,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",81151,Sprain of ankle,1551,61,0,0,11742.5,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19133873,Penicillin V Potassium 250 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,623,60,3,0,1832,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,372328,Otitis media,831,60,2,0,4052,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,59,121,0,1,8099,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127078,Acetaminophen 160 MG Oral Tablet,4112343,Acute viral pharyngitis,58,1048,1,6,1050,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,929,57,11,0,990,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,4112343,Acute viral pharyngitis,57,667,1,3,3092,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,56,94,0,1,8099,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,40481087,Viral sinusitis,56,63,0,0,5280,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,372328,Otitis media,55,846,0,2,4231,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,55,137,0,1,8098.5,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,1263,53,9,0,780,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",28060,Streptococcal sore throat,1198,52,0,0,11669,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",372328,Otitis media,51,837,0,11,1806,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19059056,Aspirin 81 MG Oral Tablet,4112343,Acute viral pharyngitis,50,1408,1,10,803,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,1408,50,10,0,803,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",260139,Acute bronchitis,50,1629,0,7,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",4112343,Acute viral pharyngitis,1059,49,11,0,2870.5,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,673,48,3,0,3072,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,48,275,0,3,2207,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,48,353,0,2,8120,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,47,276,0,3,2612,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",4112343,Acute viral pharyngitis,45,305,0,0,11343.5,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,855,44,2,0,4231,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,4112343,Acute viral pharyngitis,1057,43,10,0,2851,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,40481087,Viral sinusitis,43,618,0,3,1623,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,2401,42,1,0,4800,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213306,"hepatitis B vaccine, adult dosage",40481087,Viral sinusitis,776,41,10,0,2042,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213296,"hepatitis A vaccine, adult dosage",4112343,Acute viral pharyngitis,1048,40,6,0,1049,6,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40481087,Viral sinusitis,777,38,10,0,1921,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,19133873,Penicillin V Potassium 250 MG Oral Tablet,40481087,Viral sinusitis,38,622,0,3,1750,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",80180,Osteoarthritis,1634,37,4,0,11395,4,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",260139,Acute bronchitis,37,454,0,0,8099,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,929,35,11,1,989,12,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40481087,Viral sinusitis,924,35,11,0,960,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40213296,"hepatitis A vaccine, adult dosage",372328,Otitis media,676,30,0,0,11794.5,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,40481087,Viral sinusitis,777,28,10,0,1982,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,19059056,Aspirin 81 MG Oral Tablet,40481087,Viral sinusitis,27,1254,0,9,750,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",40481087,Viral sinusitis,25,1282,0,17,1806,17,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127078,Acetaminophen 160 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,40481087,Viral sinusitis,929,25,11,0,975,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213160,"poliovirus vaccine, inactivated",40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",260139,Acute bronchitis,1629,25,7,0,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19078461,Ibuprofen 200 MG Oral Tablet,40213160,"poliovirus vaccine, inactivated",80180,Osteoarthritis,25,2140,1,0,1806,1,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
19059056,Aspirin 81 MG Oral Tablet,19078461,Ibuprofen 200 MG Oral Tablet,40481087,Viral sinusitis,1262,24,9,0,750,9,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1127433,Acetaminophen 325 MG Oral Tablet,40213227,"tetanus and diphtheria toxoids, adsorbed, preservative free, for adult use",40481087,Viral sinusitis,781,23,10,0,1981.5,10,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40213160,"poliovirus vaccine, inactivated",4112343,Acute viral pharyngitis,23,1502,0,7,1806,7,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1713671,Amoxicillin 250 MG / Clavulanate 125 MG Oral Tablet,40481087,Viral sinusitis,22,58,0,0,4461,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,19078461,Ibuprofen 200 MG Oral Tablet,40481087,Viral sinusitis,20,65,0,0,6510,0,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
40213296,"hepatitis A vaccine, adult dosage",40213306,"hepatitis B vaccine, adult dosage",4112343,Acute viral pharyngitis,18,353,0,2,8099,2,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,1127433,Acetaminophen 325 MG Oral Tablet,4112343,Acute viral pharyngitis,17,1077,0,11,2815,11,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
1118084,celecoxib,40229134,Acetaminophen 21.7 MG/ML / Dextromethorphan Hydrobromide 1 MG/ML / doxylamine succinate 0.417 MG/ML Oral Solution,40481087,Viral sinusitis,15,277,0,3,2380.5,3,FALSE,"Failed engineering threshold(s): minimum_subjects_per_arm, minimum_total_outcomes, minimum_outcomes_per_arm"
